epoch,train_D_loss,train_G_loss,val_D_loss,val_G_loss
1,0.5268885309342295,17.350796833634377,0.30383607219247255,11.99428793963264
2,0.26987008354626596,11.337699219584465,0.27616523644503427,10.651233953588148
3,0.258452161680907,10.692372255027294,0.41577179992900176,10.139606840470258
4,0.16953685379121453,10.43505372852087,0.2650485214065103,9.611260919009938
5,0.13736371969571337,10.734488144516945,0.5777291602948132,11.62491506688735
6,0.2500479275477119,10.578280672430992,0.3737678825855255,9.630661599776325
7,0.1591199465910904,10.189095191657543,0.7003930596744313,9.537599507500143
8,0.15607697842642665,10.570093683898449,0.26740319588605094,9.659367252798642
9,0.1668074476183392,10.51639649271965,0.28678013471996083,9.649173484129065
10,0.14393888032645918,10.30775198340416,0.2714230575982262,11.057378432329964
11,0.13266176034812815,10.477359518408775,0.31250134285758524,10.740152919993681
12,0.13057506651966833,10.306508138775826,0.30261872095220227,9.572532990399528
13,0.12701589640346356,10.435648880898952,0.3197907647665809,10.152477152207318
14,0.11735397469601594,10.505017407238483,0.2798716338241802,9.646556882297292
15,0.14102071711386088,10.377635166049004,0.6813077979228076,10.390172088847441
16,0.13498176509165205,10.500713750720024,0.23867366243811214,9.650217869702507
17,0.14112045062938705,10.29730673134327,0.3504801637986127,11.098382781533633
18,0.11033813390531577,10.34941927343607,0.3263334561796749,11.843367211958942
19,0.14381086456705816,10.213253602385521,0.29184044283979077,10.23438450869392
20,0.12093724042642862,10.215720526874065,0.2804938957971685,9.81977117762846
21,0.1233473064203281,11.483147852122784,0.25259268108536215,12.180201810948988
22,0.13578629362746142,11.201901286840439,0.25063831578282747,10.365043331595029
23,0.10985829803394154,10.811381980776787,0.2529060489991132,9.953564671909108
24,0.14160156768048182,10.662491776049137,0.3481154915164499,11.237233863157385
25,0.13588746232562698,10.57170083373785,0.3082630686900195,9.989918722825891
26,0.1493074847094249,10.432352781295776,0.30483387848910165,10.541177469141344
27,0.11945490250946023,10.249721765518188,0.25820311728645773,10.372815580929027
28,0.12860545323928818,10.224068768322468,0.3110240329714382,10.461272940916174
29,0.14936691476032138,10.23908606916666,0.3380477481028613,11.473691603716683
30,0.1334978592931293,9.997967272996902,0.2620177058612599,9.896871230181526
31,0.13113279489334673,10.169396586716175,0.3474813997745514,10.243108356700224
32,0.1550101505999919,9.939743354916573,0.8236453217618606,10.801181091981775
33,0.16258726664818823,9.69301275908947,0.2640390588956721,10.03894902678097
34,0.13677436957368627,9.786110810935497,0.2615024719168158,9.789685880436616
35,0.12696275077178143,9.658571891486645,0.3119366046260385,13.40016617494471
36,0.15931806300068274,9.530972264707088,0.2586904851829304,10.396526575088501
37,0.15452213081880473,9.409116849303246,0.25318483745350556,9.923852079054889
38,0.14388383302139118,9.338382706046104,0.29562385818537545,11.255356844733743
39,0.15016402534092776,9.250137642025948,0.26828015376539793,11.260293119093951
40,0.15694118064129725,9.062598243355751,0.29924649000167847,10.235690341276282
41,0.15984647374716587,9.040016822516918,0.268924462444642,10.962648279526654
42,0.1655101868091151,8.760290086269379,0.2544967286727008,9.852846341974596
43,0.1633359538973309,8.691684164106846,0.2437763801392387,10.652253459481631
44,0.1649180506938137,8.49428291618824,0.250501110273249,9.840984021916109
45,0.1548976155463606,8.403888307511806,0.26557378909167123,10.550790674546185
46,0.17488776496611536,8.270813018083572,0.2861673867001253,10.01971856285544
47,0.1750586906564422,8.242643930017948,0.23516529360238245,9.24680087145637
48,0.17764833517139778,8.123503968119621,0.26200758008395925,10.069707561941708
49,0.16270574927330017,8.075394362211227,0.2585156656363431,9.762887576047111
50,0.1658733149524778,7.851582780480385,0.3265673430526958,10.242275560603423
51,0.18093944346765056,7.766722127795219,0.28509540417615103,9.737443811753216
52,0.16349215409718454,7.616103693842888,0.3327152746565202,10.171643383362714
53,0.17887529567815363,7.634772188961506,0.2607886107528911,10.630672567030963
54,0.17643565020989627,7.449773229658604,0.23705450752202203,9.372732667361989
55,0.16905036149546504,7.384134277701378,0.3641659915447235,10.582193038042854
56,1.7724228501319885,9.582678616046906,0.25988926431711984,9.087287538191852
57,0.24245222518220544,6.994535446166992,0.25338051073691426,9.133744548348819
58,0.24135801591910422,6.725278437137604,0.2639198986922993,9.368170513826257
59,0.2338523503858596,6.45540589094162,0.2723927708233104,9.089343421599445
60,0.23484989861026406,6.4404685869812965,0.25630392747766834,9.582072903128232
61,0.2395411895122379,6.266322858631611,0.2755223740549648,9.270659404642442
62,0.2576398008968681,6.187606982886791,0.3485473657355589,9.40218441626605
63,0.2319899029098451,6.099966444075108,0.29834770630387697,9.34806989221012
64,0.23066608957014978,6.083205796778202,0.336829753483043,9.542234504924101
65,0.23467963037546724,6.1078051552176476,0.3268147093408248,9.34504539826337
66,0.212586302543059,6.011370480060577,0.2603675091967863,8.924352547701668
67,0.21279456070624292,5.928524240851402,0.27031054391580467,8.989463707979988
68,0.21025642612949014,5.8454978838562965,0.24514076639624202,9.179301977157593
69,0.20042499748524278,5.855452634394169,0.28240976438802834,10.61155403361601
70,0.22357474325690418,5.931985788047314,0.303541676086538,9.688820530386533
71,0.22340530587825924,5.732245437800884,0.4121147639611188,9.383968114852905
72,0.21581065363716334,5.713895663619041,0.27240540876108055,9.504508088616763
73,0.21557939250487834,5.658942736685276,0.255898852558697,8.984598356134752
74,0.21149829449132085,5.568583510816097,0.2645147355163799,9.155771269517786
75,0.222162103978917,5.588566273450851,0.31854424231192646,9.023037461673512
76,0.2175713322358206,5.456393595784903,0.25306416171438556,9.854676975923425
77,0.21613163431175053,5.416432470083237,0.2573148704626981,9.094729619867662
78,0.21770765678957105,5.308371730148792,0.24985205425935633,9.096428618711585
79,0.21711086167488247,5.219736412167549,0.2539005218183293,9.076079158221974
80,0.22357038513291627,5.2316412553191185,0.2685829891878016,9.087877245510326
81,0.2243895165156573,5.098962631076574,0.2604858770089991,9.310385157080258
82,0.2609806483378634,5.084436438977718,0.24483760928406434,9.09464406967163
83,0.21760223293676972,4.949088294059038,0.2724363014978521,9.6817987946903
84,0.22044373501557857,4.9507216811180115,0.2443132041131749,8.967154194326962
85,0.2227892961818725,4.864024311304092,0.2510528801118626,9.006088803796207
86,0.22913682623766363,4.772769320756197,0.2702970820314744,9.406252384185791
87,0.2200933275744319,4.753035180270672,0.26586834648076224,9.082014883265776
88,0.2249774090014398,4.63065629824996,0.2547265457756379,9.035177146687227
89,0.21747430879622698,4.64583308622241,0.31333595689605265,9.222846017164343
90,0.2348091807216406,4.6123759560287,0.24716233418268316,8.925141054041246
91,0.22423569858074188,4.561695076525211,0.25623560653013344,9.101520566379323
92,0.23169484524987638,4.455901071429253,0.29878103908370524,9.11328771535088
93,0.223036004928872,4.455908976495266,0.24550473952994628,8.87345412198235
94,0.24081336590461433,4.453217621892691,0.2522609303979313,9.374608923407163
95,0.2194325152086094,4.407897315919399,0.25028471736346974,9.072293646195355
96,0.33185426727868617,4.339247349649668,0.25290530832374797,9.228439387153177
97,0.21484356583096087,4.167557988315821,0.2605939104276545,8.737717754700604
98,0.21949097723700106,4.206716153770685,0.25019673038931456,9.059163836871877
99,0.22416605963371694,4.276866815984249,0.2598760645179188,9.200414489297305
100,0.2266010430175811,4.137288819998503,0.2435429744860705,9.266119732576257
