epoch,train_D_loss,train_G_loss,val_D_loss,val_G_loss
1,0.42421711003407836,27.478785306215286,0.3637156950102912,25.923588222927517
2,0.17421528440900147,14.817800998687744,0.3418542510933346,13.177089479234484
3,0.08153016329742968,13.412185430526733,0.7006027234925164,12.610685242546928
4,0.6184522854164243,11.737014502286911,0.2497521953450309,10.376093546549479
5,0.21984967589378357,10.674242436885834,0.3156038026014964,15.371888902452257
6,0.22749718464910984,10.66633826494217,0.5163510276211632,10.016588264041477
7,0.1778097595088184,10.291505604982376,0.3019912838935852,9.560178597768148
8,0.1341713594738394,10.462319791316986,0.3205796976884206,9.54741218354967
9,0.13134744064882398,10.458112984895706,0.44826165172788834,10.308309343126085
10,0.10676930169574916,10.576721429824829,0.37118571003278095,11.179667366875542
11,0.11507006932515651,10.591636657714844,0.2959936857223511,10.500663386450874
12,0.15805588196963072,10.636791080236435,2.448247777091132,12.883407486809624
13,0.15918342594522983,10.371836721897125,0.29784779416190255,12.660148620605469
14,0.13164099701680243,10.437086179852486,0.26144833366076153,10.171302212609184
15,0.15271098189987242,10.500994816422462,0.39215537574556136,12.015258524152967
16,0.1331174677470699,10.26857003569603,0.23252174920505947,10.098147445254856
17,0.1166641084710136,10.31256052851677,0.3125326633453369,9.916693634457058
18,0.09025719232158735,10.39733673632145,0.31222344438234967,10.090007252163357
19,0.1397157435421832,10.398919552564621,0.3230811655521393,9.869104279412163
20,0.09757426718715578,10.449663698673248,0.30809375643730164,10.26029184129503
21,0.1210626806714572,10.30043950676918,0.29546290470494163,9.510464244418674
22,0.13966375309973955,10.259058251976967,0.30533337261941695,9.870335155063206
23,0.13655880838632584,10.055371835827827,0.3290810353226132,9.91604635450575
24,0.1464776642387733,10.09919086098671,0.27349961466259426,9.948979695638021
25,0.1328132590278983,9.952065199613571,0.2820799681875441,9.934555795457628
26,0.18430007109418511,9.718479931354523,0.26493287417623734,9.443964216444227
27,0.1386758873704821,9.538700431585312,0.32471990916464066,9.706902239057753
28,0.16080280975438654,9.36800603568554,0.31601936287350124,10.913031419118246
29,0.1480260108364746,9.18487174808979,0.2569568951924642,10.588895003000895
30,0.21230268001090735,9.111568838357925,3.1926547156439886,12.56019205517239
31,0.1939325457205996,8.65063625574112,0.34588657816251117,9.930434544881185
32,0.1545538422651589,8.569170996546745,0.4875936408837636,11.05033254623413
33,0.15908257709816098,8.552769958972931,0.36521148350503707,9.41867733001709
34,0.15407301939558238,8.316813707351685,0.3414638737837474,10.751125123765734
35,0.1708444916876033,8.294356748461723,0.3466903765996297,11.787646770477295
36,0.1675931653007865,7.9994236677885056,0.315246131685045,10.74838023715549
37,0.16883661621250212,7.860744044184685,0.27420366803805035,9.727634112040201
38,0.17267056519631296,7.781976118683815,0.25234945118427277,9.329832288953993
39,0.18177447631023824,7.657883211970329,0.31928747561242843,10.115033997429741
40,0.18108676746487617,7.40635883808136,0.2544500115844939,9.512151453230116
41,0.24981369241140783,7.412524774670601,0.2546032700273726,9.590097427368164
42,0.15988418087363243,7.111165136098862,0.2432912372880512,9.364536338382297
43,0.19528745347633958,7.03021664917469,0.24804890983634525,9.733482890658909
44,0.16477486258372664,6.888913065195084,0.25905100670125747,9.615261342790392
45,0.1767803984694183,6.79113744199276,0.444745765791999,10.935998916625977
46,0.23006525123491883,6.584393084049225,0.26796509159935844,9.41673798031277
47,0.16581840114668012,6.566589310765266,0.29075367583168876,9.290557543436686
48,0.18411761010065675,6.491123408079147,0.25092922978931004,9.18066300286187
49,0.4350429745391011,6.691369503736496,0.4404745068815019,9.142822954389784
50,0.21999706514179707,5.867181062698364,0.25694816642337376,10.52423514260186
51,0.17629260523244739,5.843876764178276,0.2645886507299211,9.251203801896837
52,0.18566998606547713,5.855282887816429,0.3478547003534105,8.98180177476671
53,0.17797969467937946,5.908590778708458,0.2958442767461141,9.648297680748833
54,0.19857005192898214,5.819967582821846,0.26852530903286403,8.596953392028809
