epoch,train_D_loss,train_G_loss,val_D_loss,val_G_loss
55,0.1990862642414868,5.330311361700296,0.27100897361250487,8.914232955259436
56,0.19374492776114494,5.346371028572321,0.2922155944740071,9.669613683924956
57,0.20991928887087852,5.324914783239365,0.25015441898037405,9.12230530907126
58,0.2070901523111388,5.2269395887851715,0.2699236256234786,9.337509141248816
59,0.2117309181485325,5.365359231829643,0.27575646779116464,9.346962704378015
60,0.210591776878573,5.28342841565609,0.24022018558838787,9.255359817953671
61,0.21406347677111626,5.165119387209415,0.24019017464974346,8.918298300574808
62,0.2101505354512483,5.099247395992279,0.26195720364065733,9.50364034316119
63,0.23001279821619391,4.992222614586353,0.2749023349846111,9.395019699545468
64,0.21227595210075378,4.985876094549894,0.24620616698966308,9.341805065379424
65,0.21762071968987584,4.993838433176279,0.2608247732414919,9.103357960196103
66,0.2166893364628777,4.906699072569609,0.23991834240801194,9.41771899952608
67,0.2190505233593285,4.759627643972635,0.22526262174634373,9.399130246218514
68,0.21732388599775732,4.77741676941514,0.24025189701248617,9.194622376385857
69,0.21826026728376746,4.680767111480236,0.26212409489295063,9.303419800365672
70,0.21108147501945496,4.663697153329849,0.24513982411693125,9.28087470110725
71,0.22227880719583482,4.528135988861322,0.2587616198203143,9.539742862477022
72,0.22376909293234348,4.615241628140211,0.25899268073194165,9.991518104777617
73,0.2672615924384445,4.466391831636429,0.24981906133539536,9.092307623694925
74,0.20601982553489506,4.368990056216717,0.24614960831754348,9.45281171798706
75,0.21553950454108417,4.408212672919035,0.24093609434716842,9.533257680780748
76,0.22167841345071793,4.369844753295183,0.2459802723982755,9.248727321624756
77,0.2202074071392417,4.3199348077178,0.295793296659694,9.041364501504336
78,0.22632994689047337,4.247708883136511,0.2471463662736556,9.216376879635979
79,0.2176880268380046,4.2718437649309635,0.23432059849009795,9.027513041215784
80,0.22084225132130086,4.20393705740571,0.2531817984931609,9.477653615614948
81,0.22324200021103024,4.214900955557823,0.2538172953269061,9.073337190291461
82,0.22521517518907785,4.163167253136635,0.24594723126467535,9.228171432719511
83,0.22417518333531916,4.070431996136904,0.2502378689892152,9.224942824419808
84,0.22903048619627953,4.106456682085991,0.2549625205643037,8.835063752006082
85,0.21656842320226133,4.024561375379562,0.24411890611929052,8.9738369549022
86,0.221866297069937,4.084611002355814,0.2340065293452319,9.04232821745031
87,0.3079102092888206,3.9452014602720737,0.2526785573538612,8.980079566731172
88,0.2212782884016633,3.8235491104424,0.2471757075365852,9.13491793239818
89,0.22669595456682146,3.7667472288012505,0.24672377284835367,9.405320980969597
90,0.22999034938402474,3.8198209553956985,0.26289622222675996,9.079858836005716
91,0.21399169065989554,3.7482855655252934,0.25144410396323486,9.018393628737506
92,0.2293566062580794,3.7781294733285904,0.25217875224702496,9.143909300074858
93,0.22561130207031965,3.9198305271565914,0.253739810165237,9.464888250126558
94,0.21935767261311412,3.8031931929290295,0.2386767583734849,9.014963907354018
95,0.2315310467965901,3.7167222537100315,0.24276597710216746,8.739225443671732
96,0.22003504051826894,3.686782017350197,0.257118680897881,8.753478218527402
97,0.22373332339338958,3.810541432350874,0.271401782246197,9.319978812161613
98,0.22799462685361505,3.6926004253327847,0.2705678413896,9.367992569418515
99,0.22643221518956125,3.6348856538534164,0.24709750536610098,9.088141609640683
100,0.22560551133938134,3.5301124788820744,0.25152584384469423,9.203812599182129
